"id";"nie_malla_modi_id";"ano";"scd";"scod";"scmd";"scmc";"created_at";"updated_at";"lat";"lng"
43943;1762411;2006;8;88;88;1.00;"2013-12-03 16:18:31.83579";"2013-12-03 16:18:31.83579";36.950000104624;-3.41504279778977
43942;1762411;2005;16;125;157;2.00;"2013-12-03 16:18:31.810077";"2013-12-03 16:18:31.810077";36.950000104624;-3.41504279778977
43941;1762411;2004;32;133;165;2.00;"2013-12-03 16:18:31.799341";"2013-12-03 16:18:31.799341";36.950000104624;-3.41504279778977
43940;1762411;2003;0;0;0;0.00;"2013-12-03 16:18:31.779033";"2013-12-03 16:18:31.779033";36.950000104624;-3.41504279778977
43939;1762411;2002;0;0;0;0.00;"2013-12-03 16:18:31.753659";"2013-12-03 16:18:31.753659";36.950000104624;-3.41504279778977
43938;1762411;2001;0;0;0;0.00;"2013-12-03 16:18:31.742992";"2013-12-03 16:18:31.742992";36.950000104624;-3.41504279778977
49133;1719161;2012;16;0;0;0.00;"2013-12-03 16:19:57.753689";"2013-12-03 16:19:57.753689";37.0250001019418;-3.49147680311151
49132;1719161;2011;16;125;133;1.00;"2013-12-03 16:19:57.742164";"2013-12-03 16:19:57.742164";37.0250001019418;-3.49147680311151
49131;1719161;2010;48;56;157;3.00;"2013-12-03 16:19:57.732303";"2013-12-03 16:19:57.732303";37.0250001019418;-3.49147680311151
49130;1719161;2009;32;64;109;3.00;"2013-12-03 16:19:57.722333";"2013-12-03 16:19:57.722333";37.0250001019418;-3.49147680311151
49129;1719161;2008;96;31;165;4.00;"2013-12-03 16:19:57.711763";"2013-12-03 16:19:57.711763";37.0250001019418;-3.49147680311151
49128;1719161;2007;16;88;96;1.00;"2013-12-03 16:19:57.702695";"2013-12-03 16:19:57.702695";37.0250001019418;-3.49147680311151
49127;1719161;2006;40;72;149;4.00;"2013-12-03 16:19:57.693264";"2013-12-03 16:19:57.693264";37.0250001019418;-3.49147680311151
49126;1719161;2005;96;48;165;3.00;"2013-12-03 16:19:57.682675";"2013-12-03 16:19:57.682675";37.0250001019418;-3.49147680311151
49125;1719161;2004;56;71;165;4.00;"2013-12-03 16:19:57.673453";"2013-12-03 16:19:57.673453";37.0250001019418;-3.49147680311151
49124;1719161;2003;40;72;221;3.00;"2013-12-03 16:19:57.662749";"2013-12-03 16:19:57.662749";37.0250001019418;-3.49147680311151
49123;1719161;2002;56;48;157;4.00;"2013-12-03 16:19:57.644666";"2013-12-03 16:19:57.644666";37.0250001019418;-3.49147680311151
49122;1719161;2001;16;165;189;2.00;"2013-12-03 16:19:57.633716";"2013-12-03 16:19:57.633716";37.0250001019418;-3.49147680311151
46325;1757605;2012;16;0;0;0.00;"2013-12-03 16:19:16.365222";"2013-12-03 16:19:16.365222";36.9583334376593;-3.42584523557825
46324;1757605;2011;0;0;0;0.00;"2013-12-03 16:19:16.35483";"2013-12-03 16:19:16.35483";36.9583334376593;-3.42584523557825
46323;1757605;2010;48;88;157;2.00;"2013-12-03 16:19:16.343731";"2013-12-03 16:19:16.343731";36.9583334376593;-3.42584523557825
46322;1757605;2009;48;80;149;4.00;"2013-12-03 16:19:16.332709";"2013-12-03 16:19:16.332709";36.9583334376593;-3.42584523557825
46321;1757605;2008;104;39;165;3.00;"2013-12-03 16:19:16.323652";"2013-12-03 16:19:16.323652";36.9583334376593;-3.42584523557825
46320;1757605;2007;8;205;205;1.00;"2013-12-03 16:19:16.313446";"2013-12-03 16:19:16.313446";36.9583334376593;-3.42584523557825
46319;1757605;2006;16;88;141;2.00;"2013-12-03 16:19:16.303609";"2013-12-03 16:19:16.303609";36.9583334376593;-3.42584523557825
46318;1757605;2005;72;48;165;3.00;"2013-12-03 16:19:16.293634";"2013-12-03 16:19:16.293634";36.9583334376593;-3.42584523557825
46317;1757605;2004;32;133;165;2.00;"2013-12-03 16:19:16.275663";"2013-12-03 16:19:16.275663";36.9583334376593;-3.42584523557825
46316;1757605;2003;40;40;189;4.00;"2013-12-03 16:19:16.264635";"2013-12-03 16:19:16.264635";36.9583334376593;-3.42584523557825
46315;1757605;2002;56;56;205;5.00;"2013-12-03 16:19:16.253447";"2013-12-03 16:19:16.253447";36.9583334376593;-3.42584523557825
46314;1757605;2001;16;157;165;1.00;"2013-12-03 16:19:16.242954";"2013-12-03 16:19:16.242954";36.9583334376593;-3.42584523557825
55853;1752831;2012;8;0;0;0.00;"2013-12-03 16:21:38.677405";"2013-12-03 16:21:38.677405";36.9666667706946;-3.26977182626254
55852;1752831;2011;0;0;0;0.00;"2013-12-03 16:21:38.6671";"2013-12-03 16:21:38.6671";36.9666667706946;-3.26977182626254
55851;1752831;2010;16;149;157;1.00;"2013-12-03 16:21:38.65736";"2013-12-03 16:21:38.65736";36.9666667706946;-3.26977182626254
55850;1752831;2009;8;109;109;1.00;"2013-12-03 16:21:38.646847";"2013-12-03 16:21:38.646847";36.9666667706946;-3.26977182626254
55849;1752831;2008;48;63;141;4.00;"2013-12-03 16:21:38.635114";"2013-12-03 16:21:38.635114";36.9666667706946;-3.26977182626254
55848;1752831;2007;0;0;0;0.00;"2013-12-03 16:21:38.623933";"2013-12-03 16:21:38.623933";36.9666667706946;-3.26977182626254
55847;1752831;2006;24;88;141;3.00;"2013-12-03 16:21:38.612496";"2013-12-03 16:21:38.612496";36.9666667706946;-3.26977182626254
55846;1752831;2005;48;48;157;4.00;"2013-12-03 16:21:38.598794";"2013-12-03 16:21:38.598794";36.9666667706946;-3.26977182626254
55845;1752831;2004;32;47;165;3.00;"2013-12-03 16:21:38.588824";"2013-12-03 16:21:38.588824";36.9666667706946;-3.26977182626254
55844;1752831;2003;24;72;229;3.00;"2013-12-03 16:21:38.57789";"2013-12-03 16:21:38.57789";36.9666667706946;-3.26977182626254
55843;1752831;2002;16;56;117;2.00;"2013-12-03 16:21:38.567666";"2013-12-03 16:21:38.567666";36.9666667706946;-3.26977182626254
55842;1752831;2001;0;0;0;0.00;"2013-12-03 16:21:38.557921";"2013-12-03 16:21:38.557921";36.9666667706946;-3.26977182626254
51461;1707158;2012;24;0;0;0.00;"2013-12-03 16:20:34.289731";"2013-12-03 16:20:34.289731";37.0458334345301;-3.45589216832628
51460;1707158;2011;32;40;125;3.00;"2013-12-03 16:20:34.278342";"2013-12-03 16:20:34.278342";37.0458334345301;-3.45589216832628
51459;1707158;2010;120;40;165;3.00;"2013-12-03 16:20:34.265945";"2013-12-03 16:20:34.265945";37.0458334345301;-3.45589216832628
51458;1707158;2009;112;64;189;4.00;"2013-12-03 16:20:34.253688";"2013-12-03 16:20:34.253688";37.0458334345301;-3.45589216832628
51457;1707158;2008;144;31;189;4.00;"2013-12-03 16:20:34.242764";"2013-12-03 16:20:34.242764";37.0458334345301;-3.45589216832628
51456;1707158;2007;72;56;213;4.00;"2013-12-03 16:20:34.232209";"2013-12-03 16:20:34.232209";37.0458334345301;-3.45589216832628
51455;1707158;2006;48;72;189;4.00;"2013-12-03 16:20:34.221699";"2013-12-03 16:20:34.221699";37.0458334345301;-3.45589216832628
51454;1707158;2005;96;48;165;3.00;"2013-12-03 16:20:34.209781";"2013-12-03 16:20:34.209781";37.0458334345301;-3.45589216832628
51453;1707158;2004;48;79;165;4.00;"2013-12-03 16:20:34.197499";"2013-12-03 16:20:34.197499";37.0458334345301;-3.45589216832628
51452;1707158;2003;64;72;221;5.00;"2013-12-03 16:20:34.183482";"2013-12-03 16:20:34.183482";37.0458334345301;-3.45589216832628
51451;1707158;2002;112;16;165;3.00;"2013-12-03 16:20:34.169675";"2013-12-03 16:20:34.169675";37.0458334345301;-3.45589216832628
51450;1707158;2001;48;48;171;3.00;"2013-12-03 16:20:34.152976";"2013-12-03 16:20:34.152976";37.0458334345301;-3.45589216832628
51485;1716766;2012;24;23;23;0.00;"2013-12-03 16:20:34.561616";"2013-12-03 16:20:34.561616";37.0291667684595;-3.45513368799015
51484;1716766;2011;72;40;181;3.00;"2013-12-03 16:20:34.55161";"2013-12-03 16:20:34.55161";37.0291667684595;-3.45513368799015
51483;1716766;2010;152;40;189;2.00;"2013-12-03 16:20:34.541649";"2013-12-03 16:20:34.541649";37.0291667684595;-3.45513368799015
51482;1716766;2009;136;64;197;2.00;"2013-12-03 16:20:34.528898";"2013-12-03 16:20:34.528898";37.0291667684595;-3.45513368799015
51481;1716766;2008;192;31;213;1.00;"2013-12-03 16:20:34.518667";"2013-12-03 16:20:34.518667";37.0291667684595;-3.45513368799015
51480;1716766;2007;104;56;213;4.00;"2013-12-03 16:20:34.508508";"2013-12-03 16:20:34.508508";37.0291667684595;-3.45513368799015
51479;1716766;2006;88;56;221;8.00;"2013-12-03 16:20:34.497746";"2013-12-03 16:20:34.497746";37.0291667684595;-3.45513368799015
51478;1716766;2005;144;48;181;1.00;"2013-12-03 16:20:34.486849";"2013-12-03 16:20:34.486849";37.0291667684595;-3.45513368799015
51477;1716766;2004;112;71;173;1.00;"2013-12-03 16:20:34.475904";"2013-12-03 16:20:34.475904";37.0291667684595;-3.45513368799015
51476;1716766;2003;152;40;221;5.00;"2013-12-03 16:20:34.46471";"2013-12-03 16:20:34.46471";37.0291667684595;-3.45513368799015
51475;1716766;2002;160;16;197;3.00;"2013-12-03 16:20:34.453876";"2013-12-03 16:20:34.453876";37.0291667684595;-3.45513368799015
51474;1716766;2001;128;48;229;4.00;"2013-12-03 16:20:34.443871";"2013-12-03 16:20:34.443871";37.0291667684595;-3.45513368799015
48809;1716762;2012;16;0;0;0.00;"2013-12-03 16:19:52.581677";"2013-12-03 16:19:52.581677";37.0291667684595;-3.47601062600534
48808;1716762;2011;40;40;181;3.00;"2013-12-03 16:19:52.571587";"2013-12-03 16:19:52.571587";37.0291667684595;-3.47601062600534
48807;1716762;2010;104;56;165;3.00;"2013-12-03 16:19:52.559642";"2013-12-03 16:19:52.559642";37.0291667684595;-3.47601062600534
48806;1716762;2009;64;64;133;3.00;"2013-12-03 16:19:52.549817";"2013-12-03 16:19:52.549817";37.0291667684595;-3.47601062600534
48805;1716762;2008;136;31;173;3.00;"2013-12-03 16:19:52.537196";"2013-12-03 16:19:52.537196";37.0291667684595;-3.47601062600534
48804;1716762;2007;64;56;213;4.00;"2013-12-03 16:19:52.52574";"2013-12-03 16:19:52.52574";37.0291667684595;-3.47601062600534
48803;1716762;2006;48;56;181;5.00;"2013-12-03 16:19:52.51476";"2013-12-03 16:19:52.51476";37.0291667684595;-3.47601062600534
48802;1716762;2005;104;48;165;2.00;"2013-12-03 16:19:52.493815";"2013-12-03 16:19:52.493815";37.0291667684595;-3.47601062600534
48801;1716762;2004;96;71;165;2.00;"2013-12-03 16:19:52.481823";"2013-12-03 16:19:52.481823";37.0291667684595;-3.47601062600534
48800;1716762;2003;56;72;221;4.00;"2013-12-03 16:19:52.471344";"2013-12-03 16:19:52.471344";37.0291667684595;-3.47601062600534
48799;1716762;2002;120;16;165;4.00;"2013-12-03 16:19:52.460288";"2013-12-03 16:19:52.460288";37.0291667684595;-3.47601062600534
48798;1716762;2001;16;88;165;2.00;"2013-12-03 16:19:52.449144";"2013-12-03 16:19:52.449144";37.0291667684595;-3.47601062600534
56525;1750425;2012;8;0;0;0.00;"2013-12-03 16:21:48.789636";"2013-12-03 16:21:48.789636";36.9708334372123;-3.29081173875943
56524;1750425;2011;8;72;72;1.00;"2013-12-03 16:21:48.780403";"2013-12-03 16:21:48.780403";36.9708334372123;-3.29081173875943
56523;1750425;2010;56;96;157;3.00;"2013-12-03 16:21:48.763618";"2013-12-03 16:21:48.763618";36.9708334372123;-3.29081173875943
56522;1750425;2009;56;96;157;2.00;"2013-12-03 16:21:48.751691";"2013-12-03 16:21:48.751691";36.9708334372123;-3.29081173875943
56521;1750425;2008;96;55;165;3.00;"2013-12-03 16:21:48.739706";"2013-12-03 16:21:48.739706";36.9708334372123;-3.29081173875943
56520;1750425;2007;8;96;96;1.00;"2013-12-03 16:21:48.72468";"2013-12-03 16:21:48.72468";36.9708334372123;-3.29081173875943
56519;1750425;2006;24;88;125;2.00;"2013-12-03 16:21:48.708598";"2013-12-03 16:21:48.708598";36.9708334372123;-3.29081173875943
56518;1750425;2005;80;48;165;3.00;"2013-12-03 16:21:48.69316";"2013-12-03 16:21:48.69316";36.9708334372123;-3.29081173875943
56517;1750425;2004;64;71;165;3.00;"2013-12-03 16:21:48.676732";"2013-12-03 16:21:48.676732";36.9708334372123;-3.29081173875943
56516;1750425;2003;32;72;189;3.00;"2013-12-03 16:21:48.66687";"2013-12-03 16:21:48.66687";36.9708334372123;-3.29081173875943
56515;1750425;2002;40;64;157;4.00;"2013-12-03 16:21:48.657455";"2013-12-03 16:21:48.657455";36.9708334372123;-3.29081173875943
56514;1750425;2001;0;0;0;0.00;"2013-12-03 16:21:48.647479";"2013-12-03 16:21:48.647479";36.9708334372123;-3.29081173875943
137117;1764820;2012;0;0;0;0.00;"2013-12-03 16:41:05.979678";"2013-12-03 16:41:05.979678";36.9458334381063;-3.37836137263651
137116;1764820;2011;0;0;0;0.00;"2013-12-03 16:41:05.967925";"2013-12-03 16:41:05.967925";36.9458334381063;-3.37836137263651
137115;1764820;2010;16;149;157;1.00;"2013-12-03 16:41:05.951533";"2013-12-03 16:41:05.951533";36.9458334381063;-3.37836137263651
137114;1764820;2009;8;109;109;1.00;"2013-12-03 16:41:05.941621";"2013-12-03 16:41:05.941621";36.9458334381063;-3.37836137263651
137113;1764820;2008;64;63;165;4.00;"2013-12-03 16:41:05.931507";"2013-12-03 16:41:05.931507";36.9458334381063;-3.37836137263651
137112;1764820;2007;0;0;0;0.00;"2013-12-03 16:41:05.921419";"2013-12-03 16:41:05.921419";36.9458334381063;-3.37836137263651
137111;1764820;2006;8;88;88;1.00;"2013-12-03 16:41:05.911673";"2013-12-03 16:41:05.911673";36.9458334381063;-3.37836137263651
137110;1764820;2005;32;109;157;2.00;"2013-12-03 16:41:05.897325";"2013-12-03 16:41:05.897325";36.9458334381063;-3.37836137263651
137109;1764820;2004;32;133;165;2.00;"2013-12-03 16:41:05.880487";"2013-12-03 16:41:05.880487";36.9458334381063;-3.37836137263651
137108;1764820;2003;8;189;189;1.00;"2013-12-03 16:41:05.86963";"2013-12-03 16:41:05.86963";36.9458334381063;-3.37836137263651
137107;1764820;2002;8;64;64;1.00;"2013-12-03 16:41:05.858873";"2013-12-03 16:41:05.858873";36.9458334381063;-3.37836137263651
137106;1764820;2001;8;48;48;1.00;"2013-12-03 16:41:05.847423";"2013-12-03 16:41:05.847423";36.9458334381063;-3.37836137263651
46157;1769614;2012;8;0;0;0.00;"2013-12-03 16:19:14.016717";"2013-12-03 16:19:14.016717";36.937500105071;-3.4301214060696
46156;1769614;2011;0;0;0;0.00;"2013-12-03 16:19:14.003057";"2013-12-03 16:19:14.003057";36.937500105071;-3.4301214060696
46155;1769614;2010;16;149;157;1.00;"2013-12-03 16:19:13.993654";"2013-12-03 16:19:13.993654";36.937500105071;-3.4301214060696
46154;1769614;2009;0;0;0;0.00;"2013-12-03 16:19:13.982667";"2013-12-03 16:19:13.982667";36.937500105071;-3.4301214060696
46153;1769614;2008;8;79;79;1.00;"2013-12-03 16:19:13.971626";"2013-12-03 16:19:13.971626";36.937500105071;-3.4301214060696
46152;1769614;2007;0;0;0;0.00;"2013-12-03 16:19:13.959949";"2013-12-03 16:19:13.959949";36.937500105071;-3.4301214060696
46151;1769614;2006;8;88;88;1.00;"2013-12-03 16:19:13.949678";"2013-12-03 16:19:13.949678";36.937500105071;-3.4301214060696
46150;1769614;2005;16;109;125;2.00;"2013-12-03 16:19:13.937858";"2013-12-03 16:19:13.937858";36.937500105071;-3.4301214060696
46149;1769614;2004;16;133;165;2.00;"2013-12-03 16:19:13.926867";"2013-12-03 16:19:13.926867";36.937500105071;-3.4301214060696
46148;1769614;2003;0;0;0;0.00;"2013-12-03 16:19:13.915578";"2013-12-03 16:19:13.915578";36.937500105071;-3.4301214060696
46147;1769614;2002;0;0;0;0.00;"2013-12-03 16:19:13.90545";"2013-12-03 16:19:13.90545";36.937500105071;-3.4301214060696
46146;1769614;2001;0;0;0;0.00;"2013-12-03 16:19:13.894676";"2013-12-03 16:19:13.894676";36.937500105071;-3.4301214060696
36689;1724032;2012;0;0;0;0.00;"2013-12-03 16:16:29.421259";"2013-12-03 16:16:29.421259";37.0166667689065;-3.14146268889845
36688;1724032;2011;16;125;157;2.00;"2013-12-03 16:16:29.395312";"2013-12-03 16:16:29.395312";37.0166667689065;-3.14146268889845
36687;1724032;2010;24;56;157;3.00;"2013-12-03 16:16:29.366924";"2013-12-03 16:16:29.366924";37.0166667689065;-3.14146268889845
36686;1724032;2009;48;40;165;5.00;"2013-12-03 16:16:29.34168";"2013-12-03 16:16:29.34168";37.0166667689065;-3.14146268889845
36685;1724032;2008;64;63;165;4.00;"2013-12-03 16:16:29.321714";"2013-12-03 16:16:29.321714";37.0166667689065;-3.14146268889845
36684;1724032;2007;0;0;0;0.00;"2013-12-03 16:16:29.300665";"2013-12-03 16:16:29.300665";37.0166667689065;-3.14146268889845
36683;1724032;2006;32;88;125;2.00;"2013-12-03 16:16:29.269884";"2013-12-03 16:16:29.269884";37.0166667689065;-3.14146268889845
36682;1724032;2005;48;109;157;2.00;"2013-12-03 16:16:29.240788";"2013-12-03 16:16:29.240788";37.0166667689065;-3.14146268889845
36681;1724032;2004;32;125;165;3.00;"2013-12-03 16:16:29.217595";"2013-12-03 16:16:29.217595";37.0166667689065;-3.14146268889845
36680;1724032;2003;16;72;78;1.00;"2013-12-03 16:16:29.191117";"2013-12-03 16:16:29.191117";37.0166667689065;-3.14146268889845
36679;1724032;2002;8;109;109;1.00;"2013-12-03 16:16:29.161229";"2013-12-03 16:16:29.161229";37.0166667689065;-3.14146268889845
36678;1724032;2001;8;165;165;1.00;"2013-12-03 16:16:29.133618";"2013-12-03 16:16:29.133618";37.0166667689065;-3.14146268889845
49097;1707151;2012;16;0;0;0.00;"2013-12-03 16:19:56.901624";"2013-12-03 16:19:56.901624";37.0458334345301;-3.49243483003665
49096;1707151;2011;24;40;133;2.00;"2013-12-03 16:19:56.886946";"2013-12-03 16:19:56.886946";37.0458334345301;-3.49243483003665
49095;1707151;2010;32;72;149;4.00;"2013-12-03 16:19:56.877825";"2013-12-03 16:19:56.877825";37.0458334345301;-3.49243483003665
49094;1707151;2009;48;64;149;4.00;"2013-12-03 16:19:56.867841";"2013-12-03 16:19:56.867841";37.0458334345301;-3.49243483003665
49093;1707151;2008;64;71;165;4.00;"2013-12-03 16:19:56.857624";"2013-12-03 16:19:56.857624";37.0458334345301;-3.49243483003665
49092;1707151;2007;24;88;213;3.00;"2013-12-03 16:19:56.847551";"2013-12-03 16:19:56.847551";37.0458334345301;-3.49243483003665
49091;1707151;2006;24;88;149;3.00;"2013-12-03 16:19:56.836277";"2013-12-03 16:19:56.836277";37.0458334345301;-3.49243483003665
49090;1707151;2005;56;64;165;4.00;"2013-12-03 16:19:56.824678";"2013-12-03 16:19:56.824678";37.0458334345301;-3.49243483003665
49089;1707151;2004;32;95;165;3.00;"2013-12-03 16:19:56.811749";"2013-12-03 16:19:56.811749";37.0458334345301;-3.49243483003665
49088;1707151;2003;40;40;221;4.00;"2013-12-03 16:19:56.802633";"2013-12-03 16:19:56.802633";37.0458334345301;-3.49243483003665
49087;1707151;2002;40;64;157;4.00;"2013-12-03 16:19:56.790944";"2013-12-03 16:19:56.790944";37.0458334345301;-3.49243483003665
49086;1707151;2001;0;0;0;0.00;"2013-12-03 16:19:56.780925";"2013-12-03 16:19:56.780925";37.0458334345301;-3.49243483003665
51737;1716760;2012;16;0;0;0.00;"2013-12-03 16:20:37.968198";"2013-12-03 16:20:37.968198";37.0291667684595;-3.48644909501294
51736;1716760;2011;24;125;181;2.00;"2013-12-03 16:20:37.957048";"2013-12-03 16:20:37.957048";37.0291667684595;-3.48644909501294
51735;1716760;2010;56;56;157;4.00;"2013-12-03 16:20:37.940428";"2013-12-03 16:20:37.940428";37.0291667684595;-3.48644909501294
51734;1716760;2009;56;64;125;3.00;"2013-12-03 16:20:37.925974";"2013-12-03 16:20:37.925974";37.0291667684595;-3.48644909501294
51733;1716760;2008;96;31;165;6.00;"2013-12-03 16:20:37.915071";"2013-12-03 16:20:37.915071";37.0291667684595;-3.48644909501294
51732;1716760;2007;40;88;213;3.00;"2013-12-03 16:20:37.905993";"2013-12-03 16:20:37.905993";37.0291667684595;-3.48644909501294
51731;1716760;2006;32;72;125;3.00;"2013-12-03 16:20:37.894671";"2013-12-03 16:20:37.894671";37.0291667684595;-3.48644909501294
51730;1716760;2005;104;48;165;2.00;"2013-12-03 16:20:37.885909";"2013-12-03 16:20:37.885909";37.0291667684595;-3.48644909501294
51729;1716760;2004;56;71;165;3.00;"2013-12-03 16:20:37.875895";"2013-12-03 16:20:37.875895";37.0291667684595;-3.48644909501294
51728;1716760;2003;56;72;221;4.00;"2013-12-03 16:20:37.865469";"2013-12-03 16:20:37.865469";37.0291667684595;-3.48644909501294
51727;1716760;2002;64;64;157;4.00;"2013-12-03 16:20:37.84943";"2013-12-03 16:20:37.84943";37.0291667684595;-3.48644909501294
51726;1716760;2001;24;165;197;2.00;"2013-12-03 16:20:37.827755";"2013-12-03 16:20:37.827755";37.0291667684595;-3.48644909501294
62717;1752825;2012;24;0;0;0.00;"2013-12-03 16:23:21.740616";"2013-12-03 16:23:21.740616";36.9666667706946;-3.30106150454152
62716;1752825;2011;16;64;181;2.00;"2013-12-03 16:23:21.729644";"2013-12-03 16:23:21.729644";36.9666667706946;-3.30106150454152
62715;1752825;2010;88;48;157;4.00;"2013-12-03 16:23:21.717601";"2013-12-03 16:23:21.717601";36.9666667706946;-3.30106150454152
62714;1752825;2009;96;64;357;4.00;"2013-12-03 16:23:21.705602";"2013-12-03 16:23:21.705602";36.9666667706946;-3.30106150454152
62713;1752825;2008;120;39;165;3.00;"2013-12-03 16:23:21.693665";"2013-12-03 16:23:21.693665";36.9666667706946;-3.30106150454152
62712;1752825;2007;8;96;96;1.00;"2013-12-03 16:23:21.679758";"2013-12-03 16:23:21.679758";36.9666667706946;-3.30106150454152
62711;1752825;2006;32;88;133;2.00;"2013-12-03 16:23:21.667673";"2013-12-03 16:23:21.667673";36.9666667706946;-3.30106150454152
62710;1752825;2005;72;48;165;2.00;"2013-12-03 16:23:21.65492";"2013-12-03 16:23:21.65492";36.9666667706946;-3.30106150454152
62709;1752825;2004;48;95;173;2.00;"2013-12-03 16:23:21.641671";"2013-12-03 16:23:21.641671";36.9666667706946;-3.30106150454152
62708;1752825;2003;80;40;205;5.00;"2013-12-03 16:23:21.62778";"2013-12-03 16:23:21.62778";36.9666667706946;-3.30106150454152
62707;1752825;2002;64;56;205;4.00;"2013-12-03 16:23:21.614719";"2013-12-03 16:23:21.614719";36.9666667706946;-3.30106150454152
62706;1752825;2001;24;48;165;3.00;"2013-12-03 16:23:21.603535";"2013-12-03 16:23:21.603535";36.9666667706946;-3.30106150454152
60941;1738419;2012;0;0;0;0.00;"2013-12-03 16:22:55.116339";"2013-12-03 16:22:55.116339";36.9916667698006;-3.27084629054979
60940;1738419;2011;8;40;40;1.00;"2013-12-03 16:22:55.106137";"2013-12-03 16:22:55.106137";36.9916667698006;-3.27084629054979
60939;1738419;2010;32;64;149;4.00;"2013-12-03 16:22:55.09579";"2013-12-03 16:22:55.09579";36.9916667698006;-3.27084629054979
60938;1738419;2009;24;101;125;2.00;"2013-12-03 16:22:55.084668";"2013-12-03 16:22:55.084668";36.9916667698006;-3.27084629054979
60937;1738419;2008;80;55;165;4.00;"2013-12-03 16:22:55.074648";"2013-12-03 16:22:55.074648";36.9916667698006;-3.27084629054979
60936;1738419;2007;8;96;96;1.00;"2013-12-03 16:22:55.063767";"2013-12-03 16:22:55.063767";36.9916667698006;-3.27084629054979
60935;1738419;2006;24;88;125;2.00;"2013-12-03 16:22:55.051824";"2013-12-03 16:22:55.051824";36.9916667698006;-3.27084629054979
60934;1738419;2005;64;48;157;3.00;"2013-12-03 16:22:55.038653";"2013-12-03 16:22:55.038653";36.9916667698006;-3.27084629054979
60933;1738419;2004;32;71;165;3.00;"2013-12-03 16:22:55.024664";"2013-12-03 16:22:55.024664";36.9916667698006;-3.27084629054979
60932;1738419;2003;16;72;78;1.00;"2013-12-03 16:22:55.015736";"2013-12-03 16:22:55.015736";36.9916667698006;-3.27084629054979
60931;1738419;2002;32;64;157;4.00;"2013-12-03 16:22:55.004413";"2013-12-03 16:22:55.004413";36.9916667698006;-3.27084629054979
60930;1738419;2001;8;117;117;1.00;"2013-12-03 16:22:54.978952";"2013-12-03 16:22:54.978952";36.9916667698006;-3.27084629054979
135557;1755211;2012;16;0;0;0.00;"2013-12-03 16:40:44.901476";"2013-12-03 16:40:44.901476";36.962500104177;-3.38431541949027
135556;1755211;2011;8;40;40;1.00;"2013-12-03 16:40:44.890431";"2013-12-03 16:40:44.890431";36.962500104177;-3.38431541949027
135555;1755211;2010;56;88;157;2.00;"2013-12-03 16:40:44.880242";"2013-12-03 16:40:44.880242";36.962500104177;-3.38431541949027
135554;1755211;2009;40;96;149;3.00;"2013-12-03 16:40:44.868161";"2013-12-03 16:40:44.868161";36.962500104177;-3.38431541949027
135553;1755211;2008;88;71;165;3.00;"2013-12-03 16:40:44.855763";"2013-12-03 16:40:44.855763";36.962500104177;-3.38431541949027
135552;1755211;2007;8;96;96;1.00;"2013-12-03 16:40:44.843389";"2013-12-03 16:40:44.843389";36.962500104177;-3.38431541949027
135551;1755211;2006;8;88;88;1.00;"2013-12-03 16:40:44.829871";"2013-12-03 16:40:44.829871";36.962500104177;-3.38431541949027
135550;1755211;2005;56;101;165;2.00;"2013-12-03 16:40:44.819755";"2013-12-03 16:40:44.819755";36.962500104177;-3.38431541949027
135549;1755211;2004;56;71;165;3.00;"2013-12-03 16:40:44.808866";"2013-12-03 16:40:44.808866";36.962500104177;-3.38431541949027
135548;1755211;2003;24;72;157;2.00;"2013-12-03 16:40:44.797353";"2013-12-03 16:40:44.797353";36.962500104177;-3.38431541949027
135547;1755211;2002;32;64;157;3.00;"2013-12-03 16:40:44.779377";"2013-12-03 16:40:44.779377";36.962500104177;-3.38431541949027
135546;1755211;2001;24;48;171;2.00;"2013-12-03 16:40:44.7676";"2013-12-03 16:40:44.7676";36.962500104177;-3.38431541949027
56561;1752829;2012;8;0;0;0.00;"2013-12-03 16:21:49.332681";"2013-12-03 16:21:49.332681";36.9666667706946;-3.2802017190222
56560;1752829;2011;0;0;0;0.00;"2013-12-03 16:21:49.321051";"2013-12-03 16:21:49.321051";36.9666667706946;-3.2802017190222
56559;1752829;2010;24;125;157;2.00;"2013-12-03 16:21:49.233629";"2013-12-03 16:21:49.233629";36.9666667706946;-3.2802017190222
56558;1752829;2009;24;109;149;3.00;"2013-12-03 16:21:49.223048";"2013-12-03 16:21:49.223048";36.9666667706946;-3.2802017190222
56557;1752829;2008;56;55;141;4.00;"2013-12-03 16:21:49.211993";"2013-12-03 16:21:49.211993";36.9666667706946;-3.2802017190222
56556;1752829;2007;0;0;0;0.00;"2013-12-03 16:21:49.201423";"2013-12-03 16:21:49.201423";36.9666667706946;-3.2802017190222
56555;1752829;2006;24;88;141;3.00;"2013-12-03 16:21:49.191855";"2013-12-03 16:21:49.191855";36.9666667706946;-3.2802017190222
56554;1752829;2005;48;48;157;4.00;"2013-12-03 16:21:49.180548";"2013-12-03 16:21:49.180548";36.9666667706946;-3.2802017190222
56553;1752829;2004;40;79;165;3.00;"2013-12-03 16:21:49.169432";"2013-12-03 16:21:49.169432";36.9666667706946;-3.2802017190222
56552;1752829;2003;24;72;96;2.00;"2013-12-03 16:21:49.159831";"2013-12-03 16:21:49.159831";36.9666667706946;-3.2802017190222
